Order_id,Date,Time
1810,2023-05-31,19:26:32
1811,2023-05-31,20:31:41
1812,2023-05-31,20:42:26
1813,2023-06-01,10:33:30
1814,2023-06-01,10:51:11
1815,2023-06-01,12:18:28
1816,2023-06-01,12:42:33
1817,2023-06-01,14:30:51
1818,2023-06-01,17:04:05
1819,2023-06-01,17:23:18
1820,2023-06-01,17:49:10
1821,2023-06-01,17:49:53
1822,2023-06-01,19:13:31
1823,2023-06-01,20:26:34
1824,2023-06-01,21:10:38
1825,2023-06-02,10:08:11
1826,2023-06-02,10:58:01
1827,2023-06-02,11:09:08
1828,2023-06-02,11:21:35
1829,2023-06-02,12:42:40
1830,2023-06-02,13:38:24
1831,2023-06-02,13:42:57
1832,2023-06-02,15:02:47
1833,2023-06-02,15:14:33
1834,2023-06-02,16:26:31
1835,2023-06-02,18:49:37
1836,2023-06-02,19:42:43
1837,2023-06-03,10:51:52
1838,2023-06-03,11:12:19
1839,2023-06-03,11:15:19
1840,2023-06-03,13:39:17
1841,2023-06-03,14:31:14
1842,2023-06-03,14:42:59
1843,2023-06-03,15:16:43
1844,2023-06-03,15:53:49
1845,2023-06-03,16:33:35
1846,2023-06-03,17:48:36
1847,2023-06-03,21:42:12
1848,2023-06-03,21:54:24
1849,2023-06-04,13:09:35
1850,2023-06-04,13:46:06
1851,2023-06-04,13:57:21
1852,2023-06-04,15:30:54
1853,2023-06-04,16:16:15
1854,2023-06-04,16:30:02
1855,2023-06-04,16:38:24
1856,2023-06-04,17:25:32
1857,2023-06-04,18:09:17
1858,2023-06-04,19:00:55
1859,2023-06-04,19:24:28
1860,2023-06-04,19:40:16
1861,2023-06-05,10:24:48
1862,2023-06-05,11:02:51
1863,2023-06-05,11:45:53
1864,2023-06-05,13:52:20
1865,2023-06-05,14:15:44
1866,2023-06-05,15:26:37
1867,2023-06-05,17:06:00
1868,2023-06-05,18:09:14
1869,2023-06-05,20:41:37
1870,2023-06-05,20:46:39
1871,2023-06-05,21:05:26
1872,2023-06-05,21:36:40
1873,2023-06-06,10:32:04
1874,2023-06-06,12:51:44
1875,2023-06-06,14:00:47
1876,2023-06-06,14:18:45
1877,2023-06-06,15:45:19
1878,2023-06-06,15:55:49
1879,2023-06-06,16:17:54
1880,2023-06-06,16:19:50
1881,2023-06-06,18:33:46
1882,2023-06-06,19:33:53
1883,2023-06-06,20:00:58
1884,2023-06-06,20:23:03
1885,2023-06-07,10:36:51
1886,2023-06-07,10:45:26
1887,2023-06-07,10:56:41
1888,2023-06-07,13:55:30
1889,2023-06-07,14:17:12
1890,2023-06-07,14:50:49
1891,2023-06-07,17:01:56
1892,2023-06-07,17:52:47
1893,2023-06-07,18:13:15
1894,2023-06-07,18:21:29
1895,2023-06-07,20:32:59
1896,2023-06-07,21:57:01
1897,2023-06-08,10:49:32
1898,2023-06-08,11:34:06
1899,2023-06-08,11:48:56
1900,2023-06-08,12:33:55
1901,2023-06-08,12:51:36
1902,2023-06-08,12:53:31
1903,2023-06-08,15:20:34
1904,2023-06-08,16:24:47
1905,2023-06-08,16:45:51
1906,2023-06-08,20:06:11
1907,2023-06-08,20:45:36
1908,2023-06-08,20:54:46
1909,2023-06-09,10:35:55
1910,2023-06-09,10:49:04
1911,2023-06-09,12:29:11
1912,2023-06-09,13:34:00
1913,2023-06-09,14:06:36
1914,2023-06-09,15:35:19
1915,2023-06-09,16:11:45
1916,2023-06-09,16:32:17
1917,2023-06-09,19:40:21
1918,2023-06-09,20:14:13
1919,2023-06-09,21:09:26
1920,2023-06-09,21:24:39
1921,2023-06-10,10:25:15
1922,2023-06-10,10:31:18
1923,2023-06-10,11:00:34
1924,2023-06-10,12:59:32
1925,2023-06-10,13:09:39
1926,2023-06-10,14:32:33
1927,2023-06-10,14:48:16
1928,2023-06-10,17:14:41
1929,2023-06-10,18:50:53
1930,2023-06-10,18:58:07
1931,2023-06-10,20:12:51
1932,2023-06-10,21:08:57
1933,2023-06-11,12:52:33
1934,2023-06-11,13:36:22
1935,2023-06-11,14:21:59
1936,2023-06-11,14:47:33
1937,2023-06-11,16:25:41
1938,2023-06-11,17:01:19
1939,2023-06-11,17:17:10
1940,2023-06-11,17:23:56
1941,2023-06-11,18:54:03
1942,2023-06-11,19:10:19
1943,2023-06-11,19:56:28
1944,2023-06-11,21:03:49
1945,2023-06-12,11:56:55
1946,2023-06-12,12:39:23
1947,2023-06-12,13:16:40
1948,2023-06-12,14:30:52
1949,2023-06-12,14:46:41
1950,2023-06-12,14:54:17
1951,2023-06-12,15:19:48
1952,2023-06-12,15:37:29
1953,2023-06-12,17:34:52
1954,2023-06-12,19:29:26
1955,2023-06-12,19:32:31
1956,2023-06-12,21:30:19
1957,2023-06-13,10:40:48
1958,2023-06-13,11:56:35
1959,2023-06-13,12:16:36
1960,2023-06-13,12:30:15
1961,2023-06-13,12:35:58
1962,2023-06-13,12:48:37
1963,2023-06-13,13:12:01
1964,2023-06-13,13:37:42
1965,2023-06-13,15:15:29
1966,2023-06-13,15:36:31
1967,2023-06-13,18:46:01
1968,2023-06-13,19:44:36
1969,2023-06-14,11:36:35
1970,2023-06-14,11:41:41
1971,2023-06-14,12:35:45
1972,2023-06-14,12:38:33
1973,2023-06-14,13:38:16
1974,2023-06-14,15:20:10
1975,2023-06-14,16:39:01
1976,2023-06-14,16:43:48
1977,2023-06-14,17:28:16
1978,2023-06-14,18:28:56
1979,2023-06-14,20:06:36
1980,2023-06-14,21:09:32
1981,2023-06-15,10:06:05
1982,2023-06-15,10:29:22
1983,2023-06-15,13:04:25
1984,2023-06-15,13:10:09
1985,2023-06-15,13:32:57
1986,2023-06-15,13:45:22
1987,2023-06-15,14:31:27
1988,2023-06-15,15:15:39
1989,2023-06-15,18:13:44
1990,2023-06-15,19:33:10
1991,2023-06-15,20:20:52
1992,2023-06-15,20:34:31
1993,2023-06-16,10:07:17
1994,2023-06-16,10:10:46
1995,2023-06-16,12:03:33
1996,2023-06-16,14:55:16
1997,2023-06-16,16:11:45
1998,2023-06-16,17:18:33
1999,2023-06-16,17:26:33
2000,2023-06-16,18:11:02
2001,2023-06-16,18:53:16
2002,2023-06-16,19:24:04
2003,2023-06-16,20:17:10
2004,2023-06-16,21:23:12
2005,2023-06-17,10:04:34
2006,2023-06-17,10:41:16
2007,2023-06-17,10:51:21
2008,2023-06-17,14:09:01
2009,2023-06-17,14:47:00
2010,2023-06-17,15:35:42
2011,2023-06-17,17:09:48
2012,2023-06-17,17:26:00
2013,2023-06-17,17:54:28
2014,2023-06-17,19:37:30
2015,2023-06-17,20:20:12
2016,2023-06-17,20:33:04
2017,2023-06-18,12:26:11
2018,2023-06-18,12:56:32
2019,2023-06-18,13:02:09
2020,2023-06-18,13:31:17
2021,2023-06-18,14:22:13
2022,2023-06-18,16:47:58
2023,2023-06-18,18:56:20
2024,2023-06-18,18:56:47
2025,2023-06-18,19:12:07
2026,2023-06-18,19:35:27
2027,2023-06-18,20:54:05
2028,2023-06-18,21:53:12
2029,2023-06-19,10:27:23
2030,2023-06-19,14:11:18
2031,2023-06-19,14:20:47
2032,2023-06-19,15:02:33
2033,2023-06-19,16:05:56
2034,2023-06-19,16:32:10
2035,2023-06-19,16:33:16
2036,2023-06-19,16:41:48
2037,2023-06-19,17:51:54
2038,2023-06-19,19:50:20
2039,2023-06-19,21:16:00
2040,2023-06-19,21:20:37
2041,2023-06-20,11:36:54
2042,2023-06-20,12:50:02
2043,2023-06-20,16:44:36
2044,2023-06-20,17:21:23
2045,2023-06-20,18:07:01
2046,2023-06-20,18:30:04
2047,2023-06-20,19:54:30
2048,2023-06-20,20:07:59
2049,2023-06-20,20:33:30
2050,2023-06-20,20:46:51
2051,2023-06-20,20:47:41
2052,2023-06-20,21:39:43
2053,2023-06-21,10:40:35
2054,2023-06-21,11:10:04
2055,2023-06-21,12:13:04
2056,2023-06-21,13:36:25
2057,2023-06-21,15:51:13
2058,2023-06-21,16:46:01
2059,2023-06-21,17:31:08
2060,2023-06-21,17:37:11
2061,2023-06-21,19:04:02
2062,2023-06-21,19:33:35
2063,2023-06-21,20:00:37
2064,2023-06-21,21:33:40
2065,2023-06-22,11:34:42
2066,2023-06-22,11:42:29
2067,2023-06-22,11:48:56
2068,2023-06-22,14:14:28
2069,2023-06-22,17:28:39
2070,2023-06-22,18:39:16
2071,2023-06-22,18:49:10
2072,2023-06-22,18:57:44
2073,2023-06-22,19:00:58
2074,2023-06-22,19:22:58
2075,2023-06-22,20:03:30
2076,2023-06-22,21:23:48
2077,2023-06-23,12:19:10
2078,2023-06-23,12:35:27
2079,2023-06-23,12:49:09
2080,2023-06-23,12:58:14
2081,2023-06-23,15:42:41
2082,2023-06-23,15:44:12
2083,2023-06-23,15:57:04
2084,2023-06-23,17:17:18
2085,2023-06-23,18:10:48
2086,2023-06-23,18:16:14
2087,2023-06-23,19:20:17
2088,2023-06-23,21:41:19
2089,2023-06-24,11:24:33
2090,2023-06-24,12:15:46
2091,2023-06-24,12:42:38
2092,2023-06-24,13:08:42
2093,2023-06-24,14:20:58
2094,2023-06-24,14:40:44
2095,2023-06-24,14:49:36
2096,2023-06-24,14:53:42
2097,2023-06-24,15:24:13
2098,2023-06-24,15:51:34
2099,2023-06-24,17:01:42
2100,2023-06-24,20:42:20
2101,2023-06-25,10:38:48
2102,2023-06-25,11:25:53
2103,2023-06-25,11:58:09
2104,2023-06-25,14:54:17
2105,2023-06-25,15:01:38
2106,2023-06-25,15:28:56
2107,2023-06-25,17:07:01
2108,2023-06-25,17:24:35
2109,2023-06-25,18:31:54
2110,2023-06-25,19:37:19
2111,2023-06-25,21:08:54
2112,2023-06-25,21:10:32
2113,2023-06-26,11:01:43
2114,2023-06-26,12:48:19
2115,2023-06-26,12:50:00
2116,2023-06-26,13:12:22
2117,2023-06-26,14:04:07
2118,2023-06-26,14:33:27
2119,2023-06-26,15:37:02
2120,2023-06-26,15:59:48
2121,2023-06-26,16:03:45
2122,2023-06-26,19:33:03
2123,2023-06-26,21:09:01
2124,2023-06-26,21:47:23
2125,2023-06-27,10:02:35
2126,2023-06-27,10:26:35
2127,2023-06-27,10:53:47
2128,2023-06-27,12:29:35
2129,2023-06-27,12:38:00
2130,2023-06-27,12:46:33
2131,2023-06-27,12:49:06
2132,2023-06-27,14:39:13
2133,2023-06-27,15:54:35
2134,2023-06-27,16:49:56
2135,2023-06-27,17:21:15
2136,2023-06-27,19:23:04
2137,2023-06-28,11:44:49
2138,2023-06-28,13:23:17
2139,2023-06-28,15:17:49
2140,2023-06-28,15:18:46
2141,2023-06-28,15:56:53
2142,2023-06-28,16:10:58
2143,2023-06-28,17:23:30
2144,2023-06-28,17:30:53
2145,2023-06-28,18:11:26
2146,2023-06-28,19:05:29
2147,2023-06-28,19:37:11
2148,2023-06-28,21:38:05
2149,2023-06-29,10:14:53
2150,2023-06-29,10:17:03
2151,2023-06-29,14:33:37
2152,2023-06-29,15:28:19
2153,2023-06-29,16:07:33
2154,2023-06-29,17:11:12
2155,2023-06-29,19:20:14
2156,2023-06-29,20:07:22
2157,2023-06-29,20:11:29
2158,2023-06-29,20:55:38
2159,2023-06-29,21:11:44
2160,2023-06-29,21:15:31
2161,2023-06-30,11:10:52
2162,2023-06-30,12:20:16
2163,2023-06-30,12:50:34
2164,2023-06-30,13:32:31
2165,2023-06-30,13:38:22
2166,2023-06-30,14:36:57
2167,2023-06-30,15:15:46
2168,2023-06-30,16:23:59
2169,2023-06-30,16:46:18
2170,2023-06-30,17:14:03
2171,2023-06-30,20:38:51
2172,2023-06-30,21:44:25
2173,2023-07-01,10:09:09
2174,2023-07-01,10:12:57
2175,2023-07-01,10:51:07
2176,2023-07-01,10:58:18
2177,2023-07-01,12:04:02
2178,2023-07-01,13:35:41
2179,2023-07-01,14:36:06
2180,2023-07-01,15:59:23
2181,2023-07-01,17:08:53
2182,2023-07-01,19:11:12
2183,2023-07-01,19:49:41
2184,2023-07-01,19:49:57
2185,2023-07-02,10:12:03
2186,2023-07-02,10:16:52
2187,2023-07-02,11:21:40
2188,2023-07-02,13:17:20
2189,2023-07-02,13:57:42
2190,2023-07-02,14:26:01
2191,2023-07-02,14:29:50
2192,2023-07-02,15:56:14
2193,2023-07-02,16:35:24
2194,2023-07-02,19:45:00
2195,2023-07-02,20:50:59
2196,2023-07-02,20:56:39
2197,2023-07-03,11:16:08
2198,2023-07-03,11:34:54
2199,2023-07-03,11:52:04
2200,2023-07-03,12:28:16
2201,2023-07-03,13:03:08
2202,2023-07-03,14:00:14
2203,2023-07-03,14:11:34
2204,2023-07-03,17:17:24
2205,2023-07-03,17:40:00
2206,2023-07-03,18:47:53
2207,2023-07-03,20:07:28
2208,2023-07-03,21:13:01
2209,2023-07-04,10:21:06
2210,2023-07-04,13:05:33
2211,2023-07-04,13:34:32
2212,2023-07-04,16:03:57
2213,2023-07-04,16:52:11
2214,2023-07-04,17:10:40
2215,2023-07-04,18:37:26
2216,2023-07-04,19:30:30
2217,2023-07-04,19:51:48
2218,2023-07-04,20:45:08
2219,2023-07-04,20:53:02
2220,2023-07-04,21:55:51
2221,2023-07-05,11:22:21
2222,2023-07-05,12:24:34
2223,2023-07-05,14:00:44
2224,2023-07-05,15:06:31
2225,2023-07-05,15:37:57
2226,2023-07-05,15:44:48
2227,2023-07-05,16:53:06
2228,2023-07-05,18:45:45
2229,2023-07-05,19:08:07
2230,2023-07-05,20:26:16
2231,2023-07-05,20:27:26
2232,2023-07-05,20:51:19
2233,2023-07-06,10:39:23
2234,2023-07-06,11:39:48
2235,2023-07-06,11:41:49
2236,2023-07-06,11:52:55
2237,2023-07-06,11:53:44
2238,2023-07-06,12:26:47
2239,2023-07-06,12:34:46
2240,2023-07-06,13:35:12
2241,2023-07-06,14:39:16
2242,2023-07-06,17:12:09
2243,2023-07-06,17:46:26
2244,2023-07-06,18:47:26
2245,2023-07-07,10:20:15
2246,2023-07-07,12:16:58
2247,2023-07-07,13:14:59
2248,2023-07-07,13:44:39
2249,2023-07-07,14:04:06
2250,2023-07-07,14:20:19
2251,2023-07-07,14:26:49
2252,2023-07-07,15:35:13
2253,2023-07-07,16:50:05
2254,2023-07-07,18:57:19
2255,2023-07-07,19:33:57
2256,2023-07-07,20:33:47
2257,2023-07-08,12:15:09
2258,2023-07-08,15:21:18
2259,2023-07-08,15:47:50
2260,2023-07-08,17:00:03
2261,2023-07-08,18:04:28
2262,2023-07-08,18:21:51
2263,2023-07-08,19:35:13
2264,2023-07-08,19:56:05
2265,2023-07-08,20:12:30
2266,2023-07-08,20:33:40
2267,2023-07-08,21:22:46
2268,2023-07-08,21:36:35
2269,2023-07-09,10:06:09
2270,2023-07-09,10:57:54
2271,2023-07-09,12:19:04
2272,2023-07-09,13:03:28
2273,2023-07-09,13:20:41
2274,2023-07-09,13:34:23
2275,2023-07-09,14:06:02
2276,2023-07-09,16:20:58
2277,2023-07-09,19:04:27
2278,2023-07-09,19:47:44
2279,2023-07-09,19:48:54
2280,2023-07-09,21:21:00
2281,2023-07-10,10:06:42
2282,2023-07-10,10:48:08
2283,2023-07-10,11:51:09
2284,2023-07-10,11:57:28
2285,2023-07-10,16:08:43
2286,2023-07-10,16:09:08
2287,2023-07-10,18:48:16
2288,2023-07-10,19:47:53
2289,2023-07-10,20:26:33
2290,2023-07-10,21:10:25
2291,2023-07-10,21:23:51
2292,2023-07-10,21:37:04
2293,2023-07-11,10:08:34
2294,2023-07-11,10:28:39
2295,2023-07-11,12:10:07
2296,2023-07-11,13:18:44
2297,2023-07-11,13:29:23
2298,2023-07-11,14:46:52
2299,2023-07-11,15:41:12
2300,2023-07-11,17:14:51
2301,2023-07-11,19:25:06
2302,2023-07-11,19:43:18
2303,2023-07-11,19:48:36
2304,2023-07-11,20:26:26
2305,2023-07-12,10:23:17
2306,2023-07-12,10:27:39
2307,2023-07-12,11:08:06
2308,2023-07-12,13:01:23
2309,2023-07-12,13:30:15
2310,2023-07-12,13:51:08
2311,2023-07-12,16:38:14
2312,2023-07-12,17:02:20
2313,2023-07-12,17:12:22
2314,2023-07-12,17:52:42
2315,2023-07-12,19:00:04
2316,2023-07-12,19:22:27
2317,2023-07-13,10:24:54
2318,2023-07-13,11:06:46
2319,2023-07-13,12:50:42
2320,2023-07-13,13:06:35
2321,2023-07-13,14:12:47
2322,2023-07-13,16:02:54
2323,2023-07-13,17:36:01
2324,2023-07-13,18:16:48
2325,2023-07-13,19:29:45
2326,2023-07-13,20:40:34
2327,2023-07-13,21:25:33
2328,2023-07-13,21:51:43
2329,2023-07-14,10:20:25
2330,2023-07-14,10:36:21
2331,2023-07-14,11:56:33
2332,2023-07-14,13:49:03
2333,2023-07-14,14:39:30
2334,2023-07-14,17:14:11
2335,2023-07-14,18:58:01
2336,2023-07-14,20:44:45
2337,2023-07-14,20:45:01
2338,2023-07-14,21:00:53
2339,2023-07-14,21:18:31
2340,2023-07-14,21:44:08
2341,2023-07-15,10:38:58
2342,2023-07-15,11:35:50
2343,2023-07-15,11:50:07
2344,2023-07-15,12:21:20
2345,2023-07-15,13:35:41
2346,2023-07-15,15:55:04
2347,2023-07-15,16:48:31
2348,2023-07-15,18:50:59
2349,2023-07-15,19:28:18
2350,2023-07-15,19:44:04
2351,2023-07-15,19:50:10
2352,2023-07-15,21:47:48
2353,2023-07-16,13:18:45
2354,2023-07-16,13:36:19
2355,2023-07-16,13:41:04
2356,2023-07-16,13:42:00
2357,2023-07-16,14:20:59
2358,2023-07-16,14:39:04
2359,2023-07-16,15:35:28
2360,2023-07-16,18:30:37
2361,2023-07-16,19:22:00
2362,2023-07-16,19:53:53
2363,2023-07-16,20:55:35
2364,2023-07-16,21:49:02
2365,2023-07-17,12:13:51
2366,2023-07-17,13:01:56
2367,2023-07-17,13:27:08
2368,2023-07-17,13:44:22
2369,2023-07-17,14:23:47
2370,2023-07-17,16:01:37
2371,2023-07-17,16:51:18
2372,2023-07-17,17:13:48
2373,2023-07-17,18:34:16
2374,2023-07-17,19:24:36
2375,2023-07-17,19:51:38
2376,2023-07-17,21:44:47
2377,2023-07-18,10:07:57
2378,2023-07-18,10:14:19
2379,2023-07-18,11:00:21
2380,2023-07-18,11:52:47
2381,2023-07-18,14:04:22
2382,2023-07-18,16:40:49
2383,2023-07-18,17:00:19
2384,2023-07-18,17:16:50
2385,2023-07-18,18:08:56
2386,2023-07-18,18:09:09
2387,2023-07-18,18:48:01
2388,2023-07-18,19:35:54
2389,2023-07-19,10:33:28
2390,2023-07-19,12:14:40
2391,2023-07-19,13:33:33
2392,2023-07-19,14:02:20
2393,2023-07-19,14:12:21
2394,2023-07-19,16:46:59
2395,2023-07-19,18:38:54
2396,2023-07-19,19:49:46
2397,2023-07-19,19:58:15
2398,2023-07-19,20:32:34
2399,2023-07-19,20:43:53
2400,2023-07-19,21:11:29
2401,2023-07-20,11:58:06
2402,2023-07-20,12:35:56
2403,2023-07-20,14:01:39
2404,2023-07-20,14:49:54
2405,2023-07-20,15:37:23
2406,2023-07-20,16:24:46
2407,2023-07-20,16:29:05
2408,2023-07-20,18:23:45
2409,2023-07-20,19:34:14
2410,2023-07-20,20:49:22
2411,2023-07-20,21:28:55
2412,2023-07-20,21:39:39
2413,2023-07-21,11:21:13
2414,2023-07-21,11:46:41
2415,2023-07-21,13:06:42
2416,2023-07-21,13:20:20
2417,2023-07-21,15:31:42
2418,2023-07-21,19:00:31
2419,2023-07-21,19:53:06
2420,2023-07-21,20:05:14
2421,2023-07-21,20:51:30
2422,2023-07-21,20:54:24
2423,2023-07-21,21:27:25
2424,2023-07-21,21:51:04
2425,2023-07-22,12:19:55
2426,2023-07-22,12:42:53
2427,2023-07-22,13:13:32
2428,2023-07-22,14:08:12
2429,2023-07-22,15:32:20
2430,2023-07-22,17:23:24
2431,2023-07-22,17:47:49
2432,2023-07-22,17:58:24
2433,2023-07-22,18:40:18
2434,2023-07-22,18:54:12
2435,2023-07-22,19:15:16
2436,2023-07-22,20:19:08
2437,2023-07-23,10:54:09
2438,2023-07-23,15:24:37
2439,2023-07-23,15:33:14
2440,2023-07-23,15:45:32
2441,2023-07-23,16:08:40
2442,2023-07-23,17:14:15
2443,2023-07-23,17:23:26
2444,2023-07-23,18:35:40
2445,2023-07-23,19:00:01
2446,2023-07-23,19:08:59
2447,2023-07-23,20:01:45
2448,2023-07-23,20:16:42
2449,2023-07-24,11:41:46
2450,2023-07-24,13:15:39
2451,2023-07-24,13:52:21
2452,2023-07-24,15:33:37
2453,2023-07-24,15:45:21
2454,2023-07-24,16:11:09
2455,2023-07-24,17:58:30
2456,2023-07-24,18:35:34
2457,2023-07-24,19:21:36
2458,2023-07-24,19:33:09
2459,2023-07-24,19:45:03
2460,2023-07-24,20:58:58
2461,2023-07-25,10:09:47
2462,2023-07-25,10:36:44
2463,2023-07-25,11:31:17
2464,2023-07-25,14:21:59
2465,2023-07-25,14:29:50
2466,2023-07-25,17:11:21
2467,2023-07-25,18:33:17
2468,2023-07-25,18:54:01
2469,2023-07-25,20:40:32
2470,2023-07-25,21:05:51
2471,2023-07-25,21:09:25
2472,2023-07-25,21:52:35
2473,2023-07-26,10:22:33
2474,2023-07-26,10:24:10
2475,2023-07-26,12:29:22
2476,2023-07-26,13:10:11
2477,2023-07-26,13:46:13
2478,2023-07-26,14:13:38
2479,2023-07-26,14:15:16
2480,2023-07-26,14:17:51
2481,2023-07-26,14:28:12
2482,2023-07-26,17:30:45
2483,2023-07-26,18:42:25
2484,2023-07-26,19:49:51
2485,2023-07-27,10:13:53
2486,2023-07-27,11:07:14
2487,2023-07-27,12:12:57
2488,2023-07-27,12:41:12
2489,2023-07-27,12:53:32
2490,2023-07-27,14:24:58
2491,2023-07-27,15:12:53
2492,2023-07-27,15:29:49
2493,2023-07-27,15:45:55
2494,2023-07-27,18:51:02
2495,2023-07-27,21:03:17
2496,2023-07-27,21:59:58
2497,2023-07-28,10:16:56
2498,2023-07-28,10:43:17
2499,2023-07-28,12:54:54
2500,2023-07-28,13:48:20
2501,2023-07-28,14:47:05
2502,2023-07-28,15:16:09
2503,2023-07-28,16:36:28
2504,2023-07-28,17:34:15
2505,2023-07-28,17:45:44
2506,2023-07-28,19:17:27
2507,2023-07-28,19:37:09
2508,2023-07-28,21:38:10
2509,2023-07-29,10:17:03
2510,2023-07-29,12:27:47
2511,2023-07-29,12:43:24
2512,2023-07-29,12:57:59
2513,2023-07-29,13:40:44
2514,2023-07-29,14:13:55
2515,2023-07-29,14:23:29
2516,2023-07-29,16:17:55
2517,2023-07-29,17:02:27
2518,2023-07-29,18:17:53
2519,2023-07-29,18:44:00
2520,2023-07-29,19:37:39
2521,2023-07-30,13:46:01
2522,2023-07-30,14:21:14
2523,2023-07-30,14:31:34
2524,2023-07-30,15:06:44
2525,2023-07-30,15:45:42
2526,2023-07-30,16:23:30
2527,2023-07-30,16:28:34
2528,2023-07-30,16:57:29
2529,2023-07-30,17:57:48
2530,2023-07-30,19:03:44
2531,2023-07-30,19:56:00
2532,2023-07-30,20:50:14
2533,2023-07-31,12:25:49
2534,2023-07-31,12:46:37
2535,2023-07-31,14:28:14
2536,2023-07-31,14:48:42
2537,2023-07-31,14:52:19
2538,2023-07-31,14:58:00
2539,2023-07-31,16:11:31
2540,2023-07-31,16:23:52
2541,2023-07-31,16:51:38
2542,2023-07-31,16:55:27
2543,2023-07-31,17:53:15
2544,2023-07-31,21:10:16
2545,2023-08-01,11:31:09
2546,2023-08-01,11:53:27
2547,2023-08-01,12:52:25
2548,2023-08-01,13:30:13
2549,2023-08-01,13:40:12
2550,2023-08-01,14:08:59
2551,2023-08-01,17:20:06
2552,2023-08-01,18:03:14
2553,2023-08-01,18:44:17
2554,2023-08-01,21:12:12
2555,2023-08-01,21:15:40
2556,2023-08-01,21:26:21
2557,2023-08-02,12:24:10
2558,2023-08-02,12:34:43
2559,2023-08-02,12:41:35
2560,2023-08-02,13:27:50
2561,2023-08-02,13:52:37
2562,2023-08-02,16:04:07
2563,2023-08-02,17:14:00
2564,2023-08-02,18:25:48
2565,2023-08-02,19:04:54
2566,2023-08-02,19:47:42
2567,2023-08-02,19:49:37
2568,2023-08-02,21:36:44
2569,2023-08-03,12:50:19
2570,2023-08-03,13:19:41
2571,2023-08-03,14:19:15
2572,2023-08-03,14:42:37
2573,2023-08-03,14:47:07
2574,2023-08-03,15:25:52
2575,2023-08-03,15:32:42
2576,2023-08-03,18:04:47
2577,2023-08-03,18:05:36
2578,2023-08-03,19:18:26
2579,2023-08-03,20:35:23
2580,2023-08-03,20:35:46
2581,2023-08-04,10:56:53
2582,2023-08-04,11:04:25
2583,2023-08-04,12:00:11
2584,2023-08-04,13:54:27
2585,2023-08-04,14:26:27
2586,2023-08-04,14:47:06
2587,2023-08-04,15:16:24
2588,2023-08-04,15:39:37
2589,2023-08-04,17:23:57
2590,2023-08-04,18:13:54
2591,2023-08-04,18:39:38
2592,2023-08-04,19:05:56
2593,2023-08-05,10:08:12
2594,2023-08-05,11:07:22
2595,2023-08-05,11:18:42
2596,2023-08-05,12:30:33
2597,2023-08-05,12:59:52
2598,2023-08-05,13:15:18
2599,2023-08-05,14:06:52
2600,2023-08-05,14:24:15
2601,2023-08-05,16:58:45
2602,2023-08-05,17:20:47
2603,2023-08-05,19:22:44
2604,2023-08-05,20:42:59
2605,2023-08-06,10:50:13
2606,2023-08-06,10:55:43
2607,2023-08-06,11:13:40
2608,2023-08-06,11:14:52
2609,2023-08-06,11:54:29
2610,2023-08-06,11:59:26
2611,2023-08-06,16:14:39
2612,2023-08-06,16:38:22
2613,2023-08-06,17:14:13
2614,2023-08-06,18:07:26
2615,2023-08-06,21:41:15
2616,2023-08-06,21:44:57
2617,2023-08-07,10:50:03
2618,2023-08-07,10:56:03
2619,2023-08-07,11:16:22
2620,2023-08-07,15:22:18
2621,2023-08-07,16:38:19
2622,2023-08-07,16:43:12
2623,2023-08-07,17:53:37
2624,2023-08-07,19:04:23
2625,2023-08-07,19:43:40
2626,2023-08-07,20:06:28
2627,2023-08-07,20:20:09
2628,2023-08-07,21:18:04
2629,2023-08-08,10:02:01
2630,2023-08-08,11:12:33
2631,2023-08-08,11:22:58
2632,2023-08-08,12:43:01
2633,2023-08-08,12:59:45
2634,2023-08-08,13:23:25
2635,2023-08-08,15:03:25
2636,2023-08-08,17:00:27
2637,2023-08-08,18:24:29
2638,2023-08-08,19:16:21
2639,2023-08-08,20:40:49
2640,2023-08-08,21:04:35
2641,2023-08-09,10:29:43
2642,2023-08-09,16:14:58
2643,2023-08-09,17:19:27
2644,2023-08-09,17:40:24
2645,2023-08-09,18:12:51
2646,2023-08-09,19:02:49
2647,2023-08-09,19:13:10
2648,2023-08-09,20:43:35
2649,2023-08-09,21:02:25
2650,2023-08-09,21:17:21
2651,2023-08-09,21:22:43
2652,2023-08-09,21:45:19
2653,2023-08-10,11:45:27
2654,2023-08-10,13:15:09
2655,2023-08-10,14:27:09
2656,2023-08-10,15:09:37
2657,2023-08-10,16:06:09
2658,2023-08-10,16:14:08
2659,2023-08-10,16:32:17
2660,2023-08-10,17:15:15
2661,2023-08-10,18:41:17
2662,2023-08-10,18:54:25
2663,2023-08-10,20:05:18
2664,2023-08-10,21:15:56
2665,2023-08-11,10:53:25
2666,2023-08-11,12:09:32
2667,2023-08-11,14:59:33
2668,2023-08-11,15:05:56
2669,2023-08-11,15:34:44
2670,2023-08-11,15:37:20
2671,2023-08-11,15:55:21
2672,2023-08-11,15:58:57
2673,2023-08-11,16:08:01
2674,2023-08-11,17:44:02
2675,2023-08-11,19:22:59
2676,2023-08-11,19:43:04
2677,2023-08-12,10:57:41
2678,2023-08-12,11:54:04
2679,2023-08-12,13:59:26
2680,2023-08-12,14:22:44
2681,2023-08-12,14:34:19
2682,2023-08-12,16:42:16
2683,2023-08-12,17:22:00
